"","repID","Geneid","is_re","class","superf","fam","meanExpr","logFC_cGASKOvsWT","pval_cGASKOvsWT","padj_cGASKOvsWT","sig_cGASKOvsWT"
"702","OldhAT1:hAT-Ac:DNA","OldhAT1:hAT-Ac:DNA",TRUE,"DNA","DNA/hAT-Ac","OldhAT1",60.3937502520025,0.0453123425894088,0.517957458882509,0.902060742997627,"Not Sig."
"703","ORR1A0:ERVL-MaLR:LTR","ORR1A0:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","ORR1A0",56.1846816684259,0.146521145734465,0.0987294785303738,0.642372813810429,"Not Sig."
"704","ORR1A1-int:ERVL-MaLR:LTR","ORR1A1-int:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","ORR1A1-int",27.0724917738148,-0.0611199627089488,0.234114480948409,0.808476167240174,"Not Sig."
"705","ORR1A1:ERVL-MaLR:LTR","ORR1A1:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","ORR1A1",75.0370018638831,0.186901715945441,0.0170597284938028,0.355957796457232,"Not Sig."
"706","ORR1A2:ERVL-MaLR:LTR","ORR1A2:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","ORR1A2",204.101103454559,-0.00398098734301293,0.939862624798454,0.986565906864225,"Not Sig."
"707","ORR1A3-int:ERVL-MaLR:LTR","ORR1A3-int:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","ORR1A3-int",72.8561117589634,-0.109513482978862,0.0637250518895983,0.566735092624706,"Not Sig."
"708","ORR1A3:ERVL-MaLR:LTR","ORR1A3:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","ORR1A3",51.1554661282813,-0.00425495827331197,0.939504651345124,0.986565906864225,"Not Sig."
"709","ORR1A4:ERVL-MaLR:LTR","ORR1A4:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","ORR1A4",86.5441502181428,-0.0190102777623607,0.702138968021034,0.93605739978032,"Not Sig."
"710","ORR1B1-int:ERVL-MaLR:LTR","ORR1B1-int:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","ORR1B1-int",524.375106808631,-0.0476652485747216,0.446314619488501,0.89145734961972,"Not Sig."
"711","ORR1B1:ERVL-MaLR:LTR","ORR1B1:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","ORR1B1",172.506044646666,0.0058788964141037,0.905611062024188,0.985312865046948,"Not Sig."
"712","ORR1B2:ERVL-MaLR:LTR","ORR1B2:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","ORR1B2",80.6236072235339,-0.0151678602970434,0.782261411503024,0.962323938206539,"Not Sig."
"713","ORR1C1:ERVL-MaLR:LTR","ORR1C1:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","ORR1C1",76.6479748171192,-0.0398816569939626,0.429288663253936,0.89145734961972,"Not Sig."
"714","ORR1C2:ERVL-MaLR:LTR","ORR1C2:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","ORR1C2",159.073311028015,0.192363546720016,0.00583888079559455,0.210450234776291,"Not Sig."
"715","ORR1D-int:ERVL-MaLR:LTR","ORR1D-int:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","ORR1D-int",4.01628385077781,-0.0419510555510379,0.686882386681269,0.93605739978032,"Not Sig."
"716","ORR1D1:ERVL-MaLR:LTR","ORR1D1:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","ORR1D1",226.855335688546,-0.0222474364454958,0.668042112144486,0.933737075956913,"Not Sig."
"717","ORR1D2:ERVL-MaLR:LTR","ORR1D2:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","ORR1D2",138.159067354872,0.0114977622034646,0.821985607982064,0.969406939848413,"Not Sig."
"718","ORR1E:ERVL-MaLR:LTR","ORR1E:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","ORR1E",198.836082033783,-0.0153099302472786,0.776364086202779,0.962323938206539,"Not Sig."
"719","ORR1F:ERVL-MaLR:LTR","ORR1F:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","ORR1F",178.470099476455,-0.0185586069780198,0.720443788769961,0.944029883897992,"Not Sig."
"720","ORR1G:ERVL-MaLR:LTR","ORR1G:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","ORR1G",79.2944853425359,-0.0372341762158693,0.457213663731535,0.89145734961972,"Not Sig."
"721","ORSL-2a:hAT-Tip100:DNA","ORSL-2a:hAT-Tip100:DNA",TRUE,"DNA","DNA/hAT-Tip100","ORSL-2a",0.450001007765364,-0.342229741619589,0.121902641518978,0.66166173151666,"Not Sig."
"722","ORSL-2b:hAT-Tip100:DNA","ORSL-2b:hAT-Tip100:DNA",TRUE,"DNA","DNA/hAT-Tip100","ORSL-2b",2.34884643253064,-0.0542925231083102,0.703015363291727,0.93605739978032,"Not Sig."
"723","ORSL:hAT-Tip100:DNA","ORSL:hAT-Tip100:DNA",TRUE,"DNA","DNA/hAT-Tip100","ORSL",1.67045266886106,-0.00779553301856507,0.955676787302698,0.990393496274373,"Not Sig."
"724","PB1:Alu:SINE","PB1:Alu:SINE",TRUE,"SINE","SINE/Alu","PB1",178.947987413973,0.0267277446477484,0.642368865220072,0.932536212835387,"Not Sig."
"725","PB1D10:Alu:SINE","PB1D10:Alu:SINE",TRUE,"SINE","SINE/Alu","PB1D10",870.662873490556,-0.0444911788921848,0.502769851029071,0.898286884408414,"Not Sig."
"726","PB1D11:Alu:SINE","PB1D11:Alu:SINE",TRUE,"SINE","SINE/Alu","PB1D11",198.275185112654,-0.0656302308603428,0.244433631213429,0.818550894649908,"Not Sig."
"727","PB1D7:Alu:SINE","PB1D7:Alu:SINE",TRUE,"SINE","SINE/Alu","PB1D7",381.47068370919,-0.0365605812118224,0.55346118519723,0.913190417443638,"Not Sig."
"728","PB1D9:Alu:SINE","PB1D9:Alu:SINE",TRUE,"SINE","SINE/Alu","PB1D9",506.064626432105,-0.0567506189143183,0.393450919559048,0.880537557470712,"Not Sig."
"729","Penelope1_Vert:Penelope:LINE","Penelope1_Vert:Penelope:LINE",TRUE,"LINE","LINE/Penelope","Penelope1_Vert",7.56984807621649,0.191547838602809,0.0265594882610979,0.372238921418778,"Not Sig."
"730","Plat_L3:CR1:LINE","Plat_L3:CR1:LINE",TRUE,"LINE","LINE/CR1","Plat_L3",5.36063407859374,-0.0114257589635901,0.883728330411632,0.985312865046948,"Not Sig."
"731","RCHARR1:hAT-Charlie:DNA","RCHARR1:hAT-Charlie:DNA",TRUE,"DNA","DNA/hAT-Charlie","RCHARR1",83.6997124270412,-0.064970922080875,0.209686967928104,0.79161894254466,"Not Sig."
"732","RLTR10-int:ERVK:LTR","RLTR10-int:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR10-int",30.4892485098255,-0.0057948018040358,0.923677104945435,0.985312865046948,"Not Sig."
"733","RLTR10:ERVK:LTR","RLTR10:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR10",17.0471731714041,-0.0467552561341685,0.47241481008459,0.89145734961972,"Not Sig."
"734","RLTR10A:ERVK:LTR","RLTR10A:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR10A",3.13561203074754,0.0467694106242215,0.702043725943507,0.93605739978032,"Not Sig."
"735","RLTR10B:ERVK:LTR","RLTR10B:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR10B",3.54250089178372,0.39888286007843,0.00112129882266044,0.081107281505772,"Not Sig."
"736","RLTR10B2:ERVK:LTR","RLTR10B2:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR10B2",3.36853717939531,-0.158403348438712,0.185479973323562,0.75123096824632,"Not Sig."
"737","RLTR10C:ERVK:LTR","RLTR10C:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR10C",14.8302587056296,-0.00246233057022648,0.970444918745711,0.992913815200429,"Not Sig."
"738","RLTR10D:ERVK:LTR","RLTR10D:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR10D",1.47333567401801,0.0555458239020684,0.803301303469963,0.967349516387247,"Not Sig."
"739","RLTR10D2:ERVK:LTR","RLTR10D2:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR10D2",1.44698717091467,0.22055005938137,0.153732396326853,0.717261149692025,"Not Sig."
"740","RLTR10E:ERVK:LTR","RLTR10E:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR10E",2.46469549149371,0.330131238458943,0.0104979518532145,0.284756944018443,"Not Sig."
"741","RLTR10F:ERVK:LTR","RLTR10F:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR10F",4.31705598877905,0.317002811179019,0.0568828997376166,0.566735057860318,"Not Sig."
"742","RLTR11A:ERVK:LTR","RLTR11A:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR11A",34.4719416034902,-0.0311775119711851,0.553701624775946,0.913190417443638,"Not Sig."
"743","RLTR11A2:ERVK:LTR","RLTR11A2:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR11A2",33.7198300067735,-0.00961524659698305,0.852812709411826,0.977087423138154,"Not Sig."
"744","RLTR11B:ERVK:LTR","RLTR11B:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR11B",11.8817866870596,-0.0344868236848418,0.571491093205225,0.924095135808747,"Not Sig."
"745","RLTR11C_MM:ERVK:LTR","RLTR11C_MM:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR11C_MM",8.6584118458441,-0.104176158212905,0.112407603114029,0.645968922943374,"Not Sig."
"746","RLTR11D:ERVK:LTR","RLTR11D:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR11D",7.82728989888282,-0.0974902935422036,0.21783485974056,0.792502549179573,"Not Sig."
"747","RLTR12A:ERVK:LTR","RLTR12A:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR12A",8.60068929179901,-0.00642489418572169,0.930154563719356,0.985312865046948,"Not Sig."
"748","RLTR12B:ERVK:LTR","RLTR12B:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR12B",12.0548649057116,0.0277935276803119,0.728259134499269,0.944504544231684,"Not Sig."
"749","RLTR12B2:ERVK:LTR","RLTR12B2:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR12B2",1.3380512370633,0.0291533565980211,0.870397971046264,0.983126525568164,"Not Sig."
"750","RLTR12BD_Mm:ERVK:LTR","RLTR12BD_Mm:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR12BD_Mm",10.7974810725067,-0.0153923733798018,0.826854464777595,0.969877939766152,"Not Sig."
"751","RLTR12C:ERVK:LTR","RLTR12C:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR12C",4.0327070120724,-0.0176004778279745,0.865684590085302,0.983126525568164,"Not Sig."
"752","RLTR12D:ERVK:LTR","RLTR12D:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR12D",9.2132806375031,-0.0384842294046149,0.610405269581779,0.930718369418157,"Not Sig."
"753","RLTR12E:ERVK:LTR","RLTR12E:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR12E",7.15784528903171,0.00269902510658641,0.973377356092176,0.992913815200429,"Not Sig."
"754","RLTR12F:ERVK:LTR","RLTR12F:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR12F",0.437338717490538,-0.143004140046706,0.582698151917236,0.927026901240239,"Not Sig."
"755","RLTR12G:ERVK:LTR","RLTR12G:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR12G",2.97473710049526,-0.0921442391352675,0.394415901318678,0.880537557470712,"Not Sig."
"756","RLTR12H:ERVK:LTR","RLTR12H:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR12H",1.9950883721462,-0.0601476892623662,0.63957461478501,0.932536212835387,"Not Sig."
"757","RLTR13A:ERVK:LTR","RLTR13A:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR13A",2.30524700445395,0.178166150871229,0.151831532408445,0.717261149692025,"Not Sig."
"758","RLTR13A1:ERVK:LTR","RLTR13A1:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR13A1",1.6582601558615,-0.0108396406711006,0.926649509172664,0.985312865046948,"Not Sig."
"759","RLTR13A2:ERVK:LTR","RLTR13A2:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR13A2",6.95337275683771,0.042514489320968,0.595168797272856,0.929254356749164,"Not Sig."
"760","RLTR13A3:ERVK:LTR","RLTR13A3:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR13A3",4.72979218175605,0.0446228307405687,0.75067440469171,0.95261020946258,"Not Sig."
"761","RLTR13B1:ERVK:LTR","RLTR13B1:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR13B1",8.29030317643498,0.0739222682887944,0.345680724720316,0.83950227606948,"Not Sig."
"762","RLTR13B2:ERVK:LTR","RLTR13B2:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR13B2",2.51112964547372,0.114941617226499,0.412501739178466,0.89145734961972,"Not Sig."
"763","RLTR13B3:ERVK:LTR","RLTR13B3:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR13B3",2.60988001320802,-0.105963586234982,0.396349913572218,0.881228803741508,"Not Sig."
"764","RLTR13B4:ERVK:LTR","RLTR13B4:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR13B4",3.58640969142711,0.0496847960477921,0.592994455472668,0.929254356749164,"Not Sig."
"765","RLTR13C1:ERVK:LTR","RLTR13C1:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR13C1",3.828379831146,0.0847172605190973,0.38373437801188,0.876211409273622,"Not Sig."
"766","RLTR13C2:ERVK:LTR","RLTR13C2:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR13C2",5.70793709808265,0.0037237204142875,0.964467302809846,0.992913815200429,"Not Sig."
"767","RLTR13C3:ERVK:LTR","RLTR13C3:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR13C3",0.483098630346995,-0.204506403692283,0.450341718744267,0.89145734961972,"Not Sig."
"768","RLTR13D:ERVK:LTR","RLTR13D:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR13D",0.669493518118026,-0.276511697573374,0.190679866848623,0.752884770628559,"Not Sig."
"769","RLTR13D1:ERVK:LTR","RLTR13D1:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR13D1",1.83646170788546,0.0820174307495018,0.519631426942424,0.903525798449567,"Not Sig."
"770","RLTR13D2:ERVK:LTR","RLTR13D2:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR13D2",2.86525867021263,0.0128318379386721,0.905432548510884,0.985312865046948,"Not Sig."
"771","RLTR13D3:ERVK:LTR","RLTR13D3:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR13D3",3.75122348826091,0.149866692252098,0.107088649241718,0.643222161616566,"Not Sig."
"772","RLTR13D3A:ERVK:LTR","RLTR13D3A:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR13D3A",1.8711299271335,0.194961757184805,0.072198185743277,0.581344535045349,"Not Sig."
"773","RLTR13D3A1:ERVK:LTR","RLTR13D3A1:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR13D3A1",10.7643173182261,0.0775120664968143,0.27244708453076,0.825449032914936,"Not Sig."
"774","RLTR13D4:ERVK:LTR","RLTR13D4:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR13D4",1.30958851989979,-0.0916707069331362,0.567887717483401,0.921013712211494,"Not Sig."
"775","RLTR13D5:ERVK:LTR","RLTR13D5:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR13D5",2.61757505894528,-0.0481771619657594,0.609100123506375,0.930718369418157,"Not Sig."
"776","RLTR13D6:ERVK:LTR","RLTR13D6:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR13D6",4.55465226386079,0.00610993674049876,0.940723741827137,0.986565906864225,"Not Sig."
"777","RLTR13E:ERVK:LTR","RLTR13E:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR13E",4.72424969085937,-0.103661209279027,0.21519622592702,0.792502549179573,"Not Sig."
"778","RLTR13F:ERVK:LTR","RLTR13F:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR13F",1.17918936030386,-0.111563618400949,0.42121898257495,0.89145734961972,"Not Sig."
"779","RLTR13G:ERVK:LTR","RLTR13G:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR13G",5.60112854678455,-0.100744687421965,0.295448192165337,0.830469659324847,"Not Sig."
"780","RLTR14_RN:ERV1:LTR","RLTR14_RN:ERV1:LTR",TRUE,"LTR","LTR/ERV1","RLTR14_RN",7.25031468024674,0.124823200412087,0.116620405488571,0.646223069079651,"Not Sig."
"781","RLTR14-int:ERV1:LTR","RLTR14-int:ERV1:LTR",TRUE,"LTR","LTR/ERV1","RLTR14-int",5.86546751709733,-0.0543887404329774,0.487016522284609,0.89228706960514,"Not Sig."
"782","RLTR14:ERV1:LTR","RLTR14:ERV1:LTR",TRUE,"LTR","LTR/ERV1","RLTR14",12.4673821985566,-0.0304687667906251,0.69696196575611,0.93605739978032,"Not Sig."
"783","RLTR15:ERVK:LTR","RLTR15:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR15",24.9669506925401,-0.094132200940735,0.0894960868305426,0.6184920650391,"Not Sig."
"784","RLTR16:ERVK:LTR","RLTR16:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR16",12.6310953841848,0.0744966518451804,0.321950194383638,0.83950227606948,"Not Sig."
"785","RLTR16B_MM:ERVK:LTR","RLTR16B_MM:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR16B_MM",12.4885302688119,-0.0189228669972436,0.776926222204583,0.962323938206539,"Not Sig."
"786","RLTR16C_MM:ERVK:LTR","RLTR16C_MM:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR16C_MM",3.72272533626812,0.119965680789984,0.297581599974705,0.832154731888029,"Not Sig."
"787","RLTR17:ERVK:LTR","RLTR17:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR17",14.309946602255,0.019876414065624,0.74762563516189,0.952081941491374,"Not Sig."
"788","RLTR17B_Mm:ERVK:LTR","RLTR17B_Mm:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR17B_Mm",269.671754148289,-0.0200947391269671,0.727676178577012,0.944504544231684,"Not Sig."
"789","RLTR17C_Mm:ERVK:LTR","RLTR17C_Mm:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR17C_Mm",1.66417319242811,-0.264148582167548,0.161572196094032,0.717261149692025,"Not Sig."
"790","RLTR17D_Mm:ERVK:LTR","RLTR17D_Mm:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR17D_Mm",9.45349902353152,-0.00555740373890452,0.947656355225423,0.9886607167496,"Not Sig."
"791","RLTR18-int:ERVK:LTR","RLTR18-int:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR18-int",4.11317358650642,0.00628215653848084,0.947142990126602,0.9886607167496,"Not Sig."
"792","RLTR18:ERVK:LTR","RLTR18:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR18",5.58844633009105,-0.089304395116381,0.4378827382026,0.89145734961972,"Not Sig."
"793","RLTR18B:ERVK:LTR","RLTR18B:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR18B",14.5224371856686,-0.0411509310126206,0.516593026707419,0.901890544866392,"Not Sig."
"794","RLTR19-int:ERVK:LTR","RLTR19-int:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR19-int",89.5666422267395,0.167470710324585,0.285125141340354,0.825449032914936,"Not Sig."
"795","RLTR19:ERVK:LTR","RLTR19:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR19",9.37566256996429,0.0789456935074976,0.365467684261655,0.860157131071356,"Not Sig."
"796","RLTR19A:ERVK:LTR","RLTR19A:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR19A",0.689307188820398,-0.0644754039250443,0.772529623082166,0.960131318492726,"Not Sig."
"797","RLTR19A2:ERVK:LTR","RLTR19A2:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR19A2",0.305699589872225,-0.182330065687638,0.50316177223771,0.898286884408414,"Not Sig."
"798","RLTR19B:ERVK:LTR","RLTR19B:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR19B",2.24387912689023,0.0419082221132231,0.703485552264074,0.93605739978032,"Not Sig."
"799","RLTR19C:ERVK:LTR","RLTR19C:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR19C",2.27966501372603,-0.14070536441275,0.291682021958666,0.828762003437694,"Not Sig."
"800","RLTR1A2_MM:ERV1:LTR","RLTR1A2_MM:ERV1:LTR",TRUE,"LTR","LTR/ERV1","RLTR1A2_MM",2.44910921492948,-0.22549513367747,0.0344558261950146,0.42482467524535,"Not Sig."
"801","RLTR1B-int:ERV1:LTR","RLTR1B-int:ERV1:LTR",TRUE,"LTR","LTR/ERV1","RLTR1B-int",4.48084487232123,0.117427404872958,0.389703514337524,0.879060941904809,"Not Sig."
"802","RLTR1B:ERV1:LTR","RLTR1B:ERV1:LTR",TRUE,"LTR","LTR/ERV1","RLTR1B",27.2654468806214,0.75419467115142,4.72744725007292e-05,0.00989609574837977,"Sig. Up"
"803","RLTR1C:ERV1:LTR","RLTR1C:ERV1:LTR",TRUE,"LTR","LTR/ERV1","RLTR1C",4.92755720021998,-0.00996663554368847,0.910348869493023,0.985312865046948,"Not Sig."
"804","RLTR1D:ERV1:LTR","RLTR1D:ERV1:LTR",TRUE,"LTR","LTR/ERV1","RLTR1D",5.55472467627051,0.391730267417443,1.61229977891906e-05,0.00874672630063592,"Not Sig."
"805","RLTR1D2_MM:ERV1:LTR","RLTR1D2_MM:ERV1:LTR",TRUE,"LTR","LTR/ERV1","RLTR1D2_MM",2.23569946696755,0.229068124081721,0.0435674677182003,0.49240315077341,"Not Sig."
"806","RLTR1F_Mm:ERVK:LTR","RLTR1F_Mm:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR1F_Mm",0.975629602536936,0.0208688833683929,0.90507707245958,0.985312865046948,"Not Sig."
"807","RLTR20A:ERVK:LTR","RLTR20A:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR20A",2.4786770880303,0.0201518976081886,0.892041604619028,0.985312865046948,"Not Sig."
"808","RLTR20A1:ERVK:LTR","RLTR20A1:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR20A1",0.884261962555783,-0.291591032148277,0.218394711709394,0.792502549179573,"Not Sig."
"809","RLTR20A2:ERVK:LTR","RLTR20A2:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR20A2",2.96812010538322,-0.368503739879868,5.47249534472614e-05,0.00989609574837977,"Not Sig."
"810","RLTR20A2B_MM:ERVK:LTR","RLTR20A2B_MM:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR20A2B_MM",3.96405929198601,-0.185057598877411,0.0241047165603549,0.358268732438152,"Not Sig."
"811","RLTR20A3_MM:ERVK:LTR","RLTR20A3_MM:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR20A3_MM",6.61104806572364,-0.0798939930386885,0.345311139756147,0.83950227606948,"Not Sig."
"812","RLTR20A4:ERVK:LTR","RLTR20A4:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR20A4",53.3560357581133,-0.052735591043771,0.534968186150654,0.913190417443638,"Not Sig."
"813","RLTR20B1:ERVK:LTR","RLTR20B1:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR20B1",6.7287630962219,-0.224170734226688,0.00849019877089013,0.263196161897594,"Not Sig."
"814","RLTR20B2:ERVK:LTR","RLTR20B2:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR20B2",5.8468253390033,-0.130231282988978,0.287885924236772,0.825449032914936,"Not Sig."
"815","RLTR20B3:ERVK:LTR","RLTR20B3:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR20B3",4.32857536775487,-0.145632666570934,0.0703058404554975,0.576660982401925,"Not Sig."
"816","RLTR20B3A_MM:ERVK:LTR","RLTR20B3A_MM:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR20B3A_MM",4.13296570028119,-0.0122462150837177,0.907906934919703,0.985312865046948,"Not Sig."
"817","RLTR20B4_MM:ERVK:LTR","RLTR20B4_MM:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR20B4_MM",3.10389682671498,-0.0251151959044957,0.858137307085831,0.98096307075027,"Not Sig."
"818","RLTR20B5_MM:ERVK:LTR","RLTR20B5_MM:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR20B5_MM",4.13115029514158,-0.151303555123835,0.257824436379867,0.825449032914936,"Not Sig."
"819","RLTR20C:ERVK:LTR","RLTR20C:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR20C",2.44826296108386,-0.394199155980623,0.000372216468408002,0.0377520843435233,"Not Sig."
"820","RLTR20C1_MM:ERVK:LTR","RLTR20C1_MM:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR20C1_MM",23.7852930998926,0.00657342583367903,0.909567369173706,0.985312865046948,"Not Sig."
"821","RLTR20C2_MM:ERVK:LTR","RLTR20C2_MM:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR20C2_MM",22.1657772658581,-0.0302207651217746,0.628952452407725,0.932536212835387,"Not Sig."
"822","RLTR20D:ERVK:LTR","RLTR20D:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR20D",4.64976628483503,-0.0250389766464012,0.787261159960793,0.962997022048997,"Not Sig."
"823","RLTR21:ERVK:LTR","RLTR21:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR21",23.1669140619845,0.10382478656938,0.183298480100568,0.75123096824632,"Not Sig."
"824","RLTR22_Mur:ERVK:LTR","RLTR22_Mur:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR22_Mur",12.6363088298067,0.0198435281318161,0.734002385003231,0.946102094391524,"Not Sig."
"825","RLTR22_Mus:ERVK:LTR","RLTR22_Mus:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR22_Mus",7.58691853486432,-0.0242551271116006,0.777518985118251,0.962323938206539,"Not Sig."
"826","RLTR23:ERV1:LTR","RLTR23:ERV1:LTR",TRUE,"LTR","LTR/ERV1","RLTR23",9.28449268857018,-0.146860898169835,0.0267600330605204,0.372238921418778,"Not Sig."
"827","RLTR24:ERV1:LTR","RLTR24:ERV1:LTR",TRUE,"LTR","LTR/ERV1","RLTR24",9.93864044897244,-0.0275085119917329,0.66262853845207,0.933737075956913,"Not Sig."
"828","RLTR24B_MM:ERV1:LTR","RLTR24B_MM:ERV1:LTR",TRUE,"LTR","LTR/ERV1","RLTR24B_MM",5.42299485806147,-0.0126762809126884,0.904091374342249,0.985312865046948,"Not Sig."
"829","RLTR25A:ERVK:LTR","RLTR25A:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR25A",11.2918617929524,-0.0914131300652775,0.284567278845777,0.825449032914936,"Not Sig."
"830","RLTR25B:ERVK:LTR","RLTR25B:ERVK:LTR",TRUE,"LTR","LTR/ERVK","RLTR25B",18.7720833730322,-0.0450625741956704,0.424020785582,0.89145734961972,"Not Sig."
